" ","  ","  "
"שם לקוח","כתובת","מספר חוזה"
"Sample User","Sample Address","000000000000"
"סוג מונה","קוד מונה","מספר מונה"
"צריכה","503","00000000"
"קוד ומספר מונה","סוג מונה","תאריך","מועד תחילת הפעימה","צריכה/ייצור בקוט""ש","הזרמה בקוט""ש"
"503-00000000","צריכה","28/01/2024","11:30",0.069,0
"503-00000000","צריכה","28/01/2024","11:45",0.083,0
"503-00000000","צריכה","28/01/2024","12:00",0.072,0
"503-00000000","צריכה","28/01/2024","12:15",0.076,0
"503-00000000","צריכה","28/01/2024","12:30",0.073,0
"503-00000000","צריכה","28/01/2024","12:45",0.056,0
"503-00000000","צריכה","28/01/2024","13:00",0.076,0
"503-00000000","צריכה","28/01/2024","13:15",0.065,0
"503-00000000","צריכה","28/01/2024","13:30",0.054,0
"503-00000000","צריכה","28/01/2024","13:45",0.053,0
"503-00000000","צריכה","28/01/2024","14:00",0.056,0
"503-00000000","צריכה","28/01/2024","14:15",0.062,0
"503-00000000","צריכה","28/01/2024","14:30",0.054,0
"503-00000000","צריכה","28/01/2024","14:45",0.069,0
"503-00000000","צריכה","28/01/2024","15:00",0.065,0
"503-00000000","צריכה","28/01/2024","15:15",0.070,0
"503-00000000","צריכה","28/01/2024","15:30",0.054,0
"503-00000000","צריכה","28/01/2024","15:45",0.080,0
"503-00000000","צריכה","28/01/2024","16:00",0.065,0
"503-00000000","צריכה","28/01/2024","16:15",0.074,0
"503-00000000","צריכה","28/01/2024","16:30",0.083,0
"503-00000000","צריכה","28/01/2024","16:45",0.068,0
"503-00000000","צריכה","28/01/2024","17:00",0.207,0
"503-00000000","צריכה","28/01/2024","17:15",0.195,0
"503-00000000","צריכה","28/01/2024","17:30",0.237,0
"503-00000000","צריכה","28/01/2024","17:45",0.209,0
"503-00000000","צריכה","28/01/2024","18:00",0.244,0
"503-00000000","צריכה","28/01/2024","18:15",0.196,0
"503-00000000","צריכה","28/01/2024","18:30",0.197,0
"503-00000000","צריכה","28/01/2024","18:45",0.268,0
"503-00000000","צריכה","28/01/2024","19:00",0.213,0
"503-00000000","צריכה","28/01/2024","19:15",0.201,0
"503-00000000","צריכה","28/01/2024","19:30",0.259,0
"503-00000000","צריכה","28/01/2024","19:45",0.266,0
"503-00000000","צריכה","28/01/2024","20:00",0.257,0
"503-00000000","צריכה","28/01/2024","20:15",0.284,0
"503-00000000","צריכה","28/01/2024","20:30",0.297,0
"503-00000000","צריכה","28/01/2024","20:45",0.240,0
"503-00000000","צריכה","28/01/2024","21:00",0.239,0
"503-00000000","צריכה","28/01/2024","21:15",0.220,0
"503-00000000","צריכה","28/01/2024","21:30",0.239,0
"503-00000000","צריכה","28/01/2024","21:45",0.276,0
"503-00000000","צריכה","28/01/2024","22:00",0.275,0
"503-00000000","צריכה","28/01/2024","22:15",0.181,0
"503-00000000","צריכה","28/01/2024","22:30",0.244,0
"503-00000000","צריכה","28/01/2024","22:45",0.291,0
"503-00000000","צריכה","28/01/2024","23:00",0.044,0
"503-00000000","צריכה","28/01/2024","23:15",0.059,0
"503-00000000","צריכה","28/01/2024","23:30",0.052,0
"503-00000000","צריכה","28/01/2024","23:45",0.057,0
"503-00000000","צריכה","29/01/2024","00:00",0.039,0
"503-00000000","צריכה","29/01/2024","00:15",0.047,0
"503-00000000","צריכה","29/01/2024","00:30",0.045,0
"503-00000000","צריכה","29/01/2024","00:45",0.047,0
"503-00000000","צריכה","29/01/2024","01:00",0.051,0
"503-00000000","צריכה","29/01/2024","01:15",0.058,0
"503-00000000","צריכה","29/01/2024","01:30",0.042,0
"503-00000000","צריכה","29/01/2024","01:45",0.048,0
"503-00000000","צריכה","29/01/2024","02:00",0.039,0
"503-00000000","צריכה","29/01/2024","02:15",0.062,0
"503-00000000","צריכה","29/01/2024","02:30",0.041,0
"503-00000000","צריכה","29/01/2024","02:45",0.056,0
"503-00000000","צריכה","29/01/2024","03:00",0.053,0
"503-00000000","צריכה","29/01/2024","03:15",0.054,0
"503-00000000","צריכה","29/01/2024","03:30",0.045,0
"503-00000000","צריכה","29/01/2024","03:45",0.039,0
"503-00000000","צריכה","29/01/2024","04:00",0.055,0
"503-00000000","צריכה","29/01/2024","04:15",0.059,0
"503-00000000","צריכה","29/01/2024","04:30",0.043,0
"503-00000000","צריכה","29/01/2024","04:45",0.051,0
"503-00000000","צריכה","29/01/2024","05:00",0.038,0
"503-00000000","צריכה","29/01/2024","05:15",0.039,0
"503-00000000","צריכה","29/01/2024","05:30",0.052,0
"503-00000000","צריכה","29/01/2024","05:45",0.057,0
"503-00000000","צריכה","29/01/2024","06:00",0.100,0
"503-00000000","צריכה","29/01/2024","06:15",0.087,0
"503-00000000","צריכה","29/01/2024","06:30",0.093,0
"503-00000000","צריכה","29/01/2024","06:45",0.102,0
"503-00000000","צריכה","29/01/2024","07:00",0.119,0
"503-00000000","צריכה","29/01/2024","07:15",0.105,0
"503-00000000","צריכה","29/01/2024","07:30",0.098,0
"503-00000000","צריכה","29/01/2024","07:45",0.099,0
"503-00000000","צריכה","29/01/2024","08:00",0.118,0
"503-00000000","צריכה","29/01/2024","08:15",0.078,0
"503-00000000","צריכה","29/01/2024","08:30",0.124,0
"503-00000000","צריכה","29/01/2024","08:45",0.110,0
"503-00000000","צריכה","29/01/2024","09:00",0.076,0
"503-00000000","צריכה","29/01/2024","09:15",0.071,0
"503-00000000","צריכה","29/01/2024","09:30",0.061,0
"503-00000000","צריכה","29/01/2024","09:45",0.068,0
"503-00000000","צריכה","29/01/2024","10:00",0.056,0
"503-00000000","צריכה","29/01/2024","10:15",0.063,0
"503-00000000","צריכה","29/01/2024","10:30",0.067,0
"503-00000000","צריכה","29/01/2024","10:45",0.055,0
"503-00000000","צריכה","29/01/2024","11:00",0.051,0
"503-00000000","צריכה","29/01/2024","11:15",0.058,0
"503-00000000","צריכה","29/01/2024","11:30",0.071,0
"503-00000000","צריכה","29/01/2024","11:45",0.052,0
"503-00000000","צריכה","29/01/2024","12:00",0.084,0
"503-00000000","צריכה","29/01/2024","12:15",0.066,0
"503-00000000","צריכה","29/01/2024","12:30",0.062,0
"503-00000000","צריכה","29/01/2024","12:45",0.056,0
"503-00000000","צריכה","29/01/2024","13:00",0.074,0
"503-00000000","צריכה","29/01/2024","13:15",0.076,0
"503-00000000","צריכה","29/01/2024","13:30",0.064,0
"503-00000000","צריכה","29/01/2024","13:45",0.066,0
"503-00000000","צריכה","29/01/2024","14:00",0.074,0
"503-00000000","צריכה","29/01/2024","14:15",0.072,0
"503-00000000","צריכה","29/01/2024","14:30",0.074,0
"503-00000000","צריכה","29/01/2024","14:45",0.055,0
"503-00000000","צריכה","29/01/2024","15:00",0.060,0
"503-00000000","צריכה","29/01/2024","15:15",0.079,0
"503-00000000","צריכה","29/01/2024","15:30",0.052,0
"503-00000000","צריכה","29/01/2024","15:45",0.055,0
"503-00000000","צריכה","29/01/2024","16:00",0.082,0
"503-00000000","צריכה","29/01/2024","16:15",0.058,0
"503-00000000","צריכה","29/01/2024","16:30",0.074,0
"503-00000000","צריכה","29/01/2024","16:45",0.079,0
"503-00000000","צריכה","29/01/2024","17:00",0.263,0
"503-00000000","צריכה","29/01/2024","17:15",0.235,0
"503-00000000","צריכה","29/01/2024","17:30",0.244,0
"503-00000000","צריכה","29/01/2024","17:45",0.275,0
"503-00000000","צריכה","29/01/2024","18:00",0.293,0
"503-00000000","צריכה","29/01/2024","18:15",0.272,0
"503-00000000","צריכה","29/01/2024","18:30",0.224,0
"503-00000000","צריכה","29/01/2024","18:45",0.256,0
"503-00000000","צריכה","29/01/2024","19:00",0.228,0
"503-00000000","צריכה","29/01/2024","19:15",0.190,0
"503-00000000","צריכה","29/01/2024","19:30",0.182,0
"503-00000000","צריכה","29/01/2024","19:45",0.296,0
"503-00000000","צריכה","29/01/2024","20:00",0.292,0
"503-00000000","צריכה","29/01/2024","20:15",0.193,0
"503-00000000","צריכה","29/01/2024","20:30",0.229,0
"503-00000000","צריכה","29/01/2024","20:45",0.287,0
"503-00000000","צריכה","29/01/2024","21:00",0.287,0
"503-00000000","צריכה","29/01/2024","21:15",0.247,0
"503-00000000","צריכה","29/01/2024","21:30",0.255,0
"503-00000000","צריכה","29/01/2024","21:45",0.219,0
"503-00000000","צריכה","29/01/2024","22:00",0.212,0
"503-00000000","צריכה","29/01/2024","22:15",0.195,0
"503-00000000","צריכה","29/01/2024","22:30",0.255,0
"503-00000000","צריכה","29/01/2024","22:45",0.286,0
"503-00000000","צריכה","29/01/2024","23:00",0.056,0
"503-00000000","צריכה","29/01/2024","23:15",0.039,0
"503-00000000","צריכה","29/01/2024","23:30",0.052,0
"503-00000000","צריכה","29/01/2024","23:45",0.047,0
"503-00000000","צריכה","30/01/2024","00:00",0.044,0
"503-00000000","צריכה","30/01/2024","00:15",0.051,0
"503-00000000","צריכה","30/01/2024","00:30",0.045,0
"503-00000000","צריכה","30/01/2024","00:45",0.059,0
"503-00000000","צריכה","30/01/2024","01:00",0.044,0
"503-00000000","צריכה","30/01/2024","01:15",0.058,0
"503-00000000","צריכה","30/01/2024","01:30",0.048,0
"503-00000000","צריכה","30/01/2024","01:45",0.055,0
"503-00000000","צריכה","30/01/2024","02:00",0.053,0
"503-00000000","צריכה","30/01/2024","02:15",0.057,0
"503-00000000","צריכה","30/01/2024","02:30",0.053,0
"503-00000000","צריכה","30/01/2024","02:45",0.056,0
"503-00000000","צריכה","30/01/2024","03:00",0.043,0
"503-00000000","צריכה","30/01/2024","03:15",0.044,0
"503-00000000","צריכה","30/01/2024","03:30",0.042,0
"503-00000000","צריכה","30/01/2024","03:45",0.043,0
"503-00000000","צריכה","30/01/2024","04:00",0.040,0
"503-00000000","צריכה","30/01/2024","04:15",0.043,0
"503-00000000","צריכה","30/01/2024","04:30",0.041,0
"503-00000000","צריכה","30/01/2024","04:45",0.051,0
"503-00000000","צריכה","30/01/2024","05:00",0.049,0
"503-00000000","צריכה","30/01/2024","05:15",0.056,0
"503-00000000","צריכה","30/01/2024","05:30",0.061,0
"503-00000000","צריכה","30/01/2024","05:45",0.062,0
"503-00000000","צריכה","30/01/2024","06:00",0.111,0
"503-00000000","צריכה","30/01/2024","06:15",0.113,0
"503-00000000","צריכה","30/01/2024","06:30",0.112,0
"503-00000000","צריכה","30/01/2024","06:45",0.093,0
"503-00000000","צריכה","30/01/2024","07:00",0.104,0
"503-00000000","צריכה","30/01/2024","07:15",0.075,0
"503-00000000","צריכה","30/01/2024","07:30",0.076,0
"503-00000000","צריכה","30/01/2024","07:45",0.100,0
"503-00000000","צריכה","30/01/2024","08:00",0.106,0
"503-00000000","צריכה","30/01/2024","08:15",0.116,0
"503-00000000","צריכה","30/01/2024","08:30",0.125,0
"503-00000000","צריכה","30/01/2024","08:45",0.117,0
"503-00000000","צריכה","30/01/2024","09:00",0.075,0
"503-00000000","צריכה","30/01/2024","09:15",0.073,0
"503-00000000","צריכה","30/01/2024","09:30",0.078,0
"503-00000000","צריכה","30/01/2024","09:45",0.066,0
"503-00000000","צריכה","30/01/2024","10:00",0.082,0
"503-00000000","צריכה","30/01/2024","10:15",0.082,0
"503-00000000","צריכה","30/01/2024","10:30",0.070,0
"503-00000000","צריכה","30/01/2024","10:45",0.054,0
"503-00000000","צריכה","30/01/2024","11:00",0.062,0
"503-00000000","צריכה","30/01/2024","11:15",0.071,0
"503-00000000","צריכה","30/01/2024","11:30",0.068,0
"503-00000000","צריכה","30/01/2024","11:45",0.055,0
"503-00000000","צריכה","30/01/2024","12:00",0.055,0
"503-00000000","צריכה","30/01/2024","12:15",0.074,0
"503-00000000","צריכה","30/01/2024","12:30",0.077,0
"503-00000000","צריכה","30/01/2024","12:45",0.062,0
"503-00000000","צריכה","30/01/2024","13:00",0.083,0
"503-00000000","צריכה","30/01/2024","13:15",0.069,0
"503-00000000","צריכה","30/01/2024","13:30",0.066,0
"503-00000000","צריכה","30/01/2024","13:45",0.072,0
"503-00000000","צריכה","30/01/2024","14:00",0.083,0
"503-00000000","צריכה","30/01/2024","14:15",0.078,0
"503-00000000","צריכה","30/01/2024","14:30",0.084,0
"503-00000000","צריכה","30/01/2024","14:45",0.081,0
"503-00000000","צריכה","30/01/2024","15:00",0.067,0
"503-00000000","צריכה","30/01/2024","15:15",0.051,0
"503-00000000","צריכה","30/01/2024","15:30",0.078,0
"503-00000000","צריכה","30/01/2024","15:45",0.053,0
"503-00000000","צריכה","30/01/2024","16:00",0.063,0
"503-00000000","צריכה","30/01/2024","16:15",0.082,0
"503-00000000","צריכה","30/01/2024","16:30",0.066,0
"503-00000000","צריכה","30/01/2024","16:45",0.052,0
"503-00000000","צריכה","30/01/2024","17:00",0.246,0
"503-00000000","צריכה","30/01/2024","17:15",0.274,0
"503-00000000","צריכה","30/01/2024","17:30",0.197,0
"503-00000000","צריכה","30/01/2024","17:45",0.267,0
"503-00000000","צריכה","30/01/2024","18:00",0.290,0
"503-00000000","צריכה","30/01/2024","18:15",0.242,0
"503-00000000","צריכה","30/01/2024","18:30",0.296,0
"503-00000000","צריכה","30/01/2024","18:45",0.249,0
"503-00000000","צריכה","30/01/2024","19:00",0.223,0
"503-00000000","צריכה","30/01/2024","19:15",0.191,0
"503-00000000","צריכה","30/01/2024","19:30",0.210,0
"503-00000000","צריכה","30/01/2024","19:45",0.217,0
"503-00000000","צריכה","30/01/2024","20:00",0.233,0
"503-00000000","צריכה","30/01/2024","20:15",0.257,0
"503-00000000","צריכה","30/01/2024","20:30",0.253,0
"503-00000000","צריכה","30/01/2024","20:45",0.193,0
"503-00000000","צריכה","30/01/2024","21:00",0.247,0
"503-00000000","צריכה","30/01/2024","21:15",0.187,0
"503-00000000","צריכה","30/01/2024","21:30",0.217,0
"503-00000000","צריכה","30/01/2024","21:45",0.267,0
"503-00000000","צריכה","30/01/2024","22:00",0.295,0
"503-00000000","צריכה","30/01/2024","22:15",0.199,0
"503-00000000","צריכה","30/01/2024","22:30",0.295,0
"503-00000000","צריכה","30/01/2024","22:45",0.201,0
"503-00000000","צריכה","30/01/2024","23:00",0.062,0
"503-00000000","צריכה","30/01/2024","23:15",0.052,0
"503-00000000","צריכה","30/01/2024","23:30",0.047,0
"503-00000000","צריכה","30/01/2024","23:45",0.061,0
"503-00000000","צריכה","31/01/2024","00:00",0.042,0
"503-00000000","צריכה","31/01/2024","00:15",0.040,0
"503-00000000","צריכה","31/01/2024","00:30",0.051,0
"503-00000000","צריכה","31/01/2024","00:45",0.040,0
"503-00000000","צריכה","31/01/2024","01:00",0.056,0
"503-00000000","צריכה","31/01/2024","01:15",0.061,0
"503-00000000","צריכה","31/01/2024","01:30",0.042,0
"503-00000000","צריכה","31/01/2024","01:45",0.059,0
"503-00000000","צריכה","31/01/2024","02:00",0.041,0
"503-00000000","צריכה","31/01/2024","02:15",0.059,0
"503-00000000","צריכה","31/01/2024","02:30",0.042,0
"503-00000000","צריכה","31/01/2024","02:45",0.060,0
"503-00000000","צריכה","31/01/2024","03:00",0.052,0
"503-00000000","צריכה","31/01/2024","03:15",0.041,0
"503-00000000","צריכה","31/01/2024","03:30",0.044,0
"503-00000000","צריכה","31/01/2024","03:45",0.062,0
"503-00000000","צריכה","31/01/2024","04:00",0.051,0
"503-00000000","צריכה","31/01/2024","04:15",0.053,0
"503-00000000","צריכה","31/01/2024","04:30",0.051,0
"503-00000000","צריכה","31/01/2024","04:45",0.054,0
"503-00000000","צריכה","31/01/2024","05:00",0.052,0
"503-00000000","צריכה","31/01/2024","05:15",0.053,0
"503-00000000","צריכה","31/01/2024","05:30",0.060,0
"503-00000000","צריכה","31/01/2024","05:45",0.040,0
"503-00000000","צריכה","31/01/2024","06:00",0.087,0
"503-00000000","צריכה","31/01/2024","06:15",0.097,0
"503-00000000","צריכה","31/01/2024","06:30",0.083,0
"503-00000000","צריכה","31/01/2024","06:45",0.102,0
"503-00000000","צריכה","31/01/2024","07:00",0.103,0
"503-00000000","צריכה","31/01/2024","07:15",0.109,0
"503-00000000","צריכה","31/01/2024","07:30",0.123,0
"503-00000000","צריכה","31/01/2024","07:45",0.115,0
"503-00000000","צריכה","31/01/2024","08:00",0.112,0
"503-00000000","צריכה","31/01/2024","08:15",0.120,0
"503-00000000","צריכה","31/01/2024","08:30",0.085,0
"503-00000000","צריכה","31/01/2024","08:45",0.124,0
"503-00000000","צריכה","31/01/2024","09:00",0.071,0
"503-00000000","צריכה","31/01/2024","09:15",0.079,0
"503-00000000","צריכה","31/01/2024","09:30",0.075,0
"503-00000000","צריכה","31/01/2024","09:45",0.074,0
"503-00000000","צריכה","31/01/2024","10:00",0.057,0
"503-00000000","צריכה","31/01/2024","10:15",0.063,0
"503-00000000","צריכה","31/01/2024","10:30",0.071,0
"503-00000000","צריכה","31/01/2024","10:45",0.058,0
"503-00000000","צריכה","31/01/2024","11:00",0.057,0
"503-00000000","צריכה","31/01/2024","11:15",0.058,0
"503-00000000","צריכה","31/01/2024","11:30",0.056,0
"503-00000000","צריכה","31/01/2024","11:45",0.077,0
"503-00000000","צריכה","31/01/2024","12:00",0.066,0
"503-00000000","צריכה","31/01/2024","12:15",0.076,0
"503-00000000","צריכה","31/01/2024","12:30",0.064,0
"503-00000000","צריכה","31/01/2024","12:45",0.076,0
"503-00000000","צריכה","31/01/2024","13:00",0.053,0
"503-00000000","צריכה","31/01/2024","13:15",0.067,0
"503-00000000","צריכה","31/01/2024","13:30",0.065,0
"503-00000000","צריכה","31/01/2024","13:45",0.066,0
"503-00000000","צריכה","31/01/2024","14:00",0.052,0
"503-00000000","צריכה","31/01/2024","14:15",0.057,0
"503-00000000","צריכה","31/01/2024","14:30",0.064,0
"503-00000000","צריכה","31/01/2024","14:45",0.059,0
"503-00000000","צריכה","31/01/2024","15:00",0.068,0
"503-00000000","צריכה","31/01/2024","15:15",0.051,0
"503-00000000","צריכה","31/01/2024","15:30",0.071,0
"503-00000000","צריכה","31/01/2024","15:45",0.066,0
"503-00000000","צריכה","31/01/2024","16:00",0.069,0
"503-00000000","צריכה","31/01/2024","16:15",0.071,0
"503-00000000","צריכה","31/01/2024","16:30",0.076,0
"503-00000000","צריכה","31/01/2024","16:45",0.072,0
"503-00000000","צריכה","31/01/2024","17:00",0.242,0
"503-00000000","צריכה","31/01/2024","17:15",0.229,0
"503-00000000","צריכה","31/01/2024","17:30",0.257,0
